54.8279,-16.8593,-52.6655
55.7093,-17.3917,-54.5403
61.1745,-15.0847,-46.1888
57.4723,-17.7467,-56.5856
52.8886,-16.3269,-59.9943
52.8886,-16.3269,-59.9943
47.5998,-11.7128,-58.2899
46.8946,-10.648,-55.5629
48.1286,-12.2452,-55.0516
51.4783,-13.8424,-56.9264
51.4783,-13.8424,-56.9264
54.8279,-15.4396,-59.1421
60.293,-20.2312,-63.4031
70.8708,-22.3608,-73.2885
82.1537,-19.1664,-79.4243
99.4306,-14.1973,-82.1513
99.4306,-14.1973,-82.1513
104.896,-12.6001,-73.1181
107.54,-14.1973,-63.744
102.78,-15.4396,-56.756
101.546,-15.2621,-52.8359
98.5491,-16.5044,-49.9385
98.5491,-16.5044,-49.9385
94.4943,-17.3917,-47.3819
92.9077,-13.6649,-40.7348
90.2632,-5.67894,-33.7468
83.0351,1.95213,-25.7362
74.3967,6.74374,-25.5658
65.5819,7.45361,-24.5431
65.5819,7.45361,-24.5431
58.5301,0.354934,-32.3833
59.059,-17.9241,-49.5976
55.3568,-16.3269,-69.5389
50.7731,-9.58321,-74.9929
44.0738,-6.74374,-68.8571
44.0738,-6.74374,-68.8571
46.542,-8.16347,-54.5403
58.8827,-17.0368,-52.1542
69.1078,-22.7158,-68.1754
91.4973,-14.3748,-90.5028
115.65,2.83947,-81.4696
114.063,-7.98601,-62.5509
96.9625,-16.3269,-50.7906
78.804,-21.4735,-57.0969
80.2144,-20.7636,-75.8451
80.2144,-20.7636,-75.8451
97.3151,-3.90427,-96.4681
101.37,15.4396,-98.6838
87.6188,28.5722,-101.07
62.7612,27.6848,-97.8316
56.7671,17.7467,-98.1725
59.2353,-3.1944,-94.082
59.2353,-3.1944,-94.082
59.059,-14.0199,-83.6853
53.5938,-16.6819,-60.6761
58.7064,-13.31,-42.78
68.9315,-20.4087,-50.2793
82.6825,-24.313,-65.2779
82.6825,-24.313,-65.2779
99.4306,-19.5213,-63.4031
98.0202,-19.8763,-53.8585
91.1447,-18.9889,-48.2341
85.5033,-14.0199,-37.326
78.9803,-1.0648,-27.611
78.9803,-1.0648,-27.611
68.5789,11.1804,-24.7136
56.9434,9.76068,-29.145
56.7671,-4.61414,-38.5191
57.296,-21.4735,-64.2553
58.3538,-12.9551,-85.3896
58.3538,-12.9551,-85.3896
50.0679,-4.96907,-84.5375
39.3139,8.34094,-73.459
35.9643,6.3888,-58.2899
42.3109,-4.61414,-57.2673
66.4634,-17.2143,-84.367
66.4634,-17.2143,-84.367
96.9625,-15.2621,-84.5375
93.9654,-22.5383,-59.483
71.2233,-17.3917,-42.9505
54.4753,-9.05081,-41.7574
56.4145,-18.4565,-63.4031
56.4145,-18.4565,-63.4031
76.3359,-15.7945,-90.1619
86.561,0.5324,-101.411
87.0899,18.4565,-102.263
72.4574,22.5383,-102.774
55.0042,22.0059,-94.7638
55.0042,22.0059,-94.7638
43.1924,14.0199,-83.0035
47.4235,0.5324,-84.0261
66.1108,-12.2452,-89.1393
86.7373,-19.1664,-82.8331
85.1507,-24.313,-70.0502
85.1507,-24.313,-70.0502
75.6307,-26.7975,-65.9597
74.0441,-24.8454,-62.0396
71.9285,-24.8454,-57.2673
72.9863,-19.1664,-45.6775
71.3996,-9.40574,-35.2807
71.3996,-9.40574,-35.2807
68.5789,-1.5972,-28.4632
60.293,5.324,-29.6563
53.0649,3.37187,-35.2807
53.0649,-2.30707,-41.4165
54.299,-14.9072,-49.4271
55.3568,-18.1016,-65.7892
55.3568,-18.1016,-65.7892
52.3597,-13.31,-76.8677
47.7761,-7.27614,-78.2312
43.0161,-6.3888,-71.5841
44.779,-9.58321,-60.6761
46.3657,-10.1156,-59.1421
46.3657,-10.1156,-59.1421
47.4235,-12.9551,-66.3005
53.5938,-14.5523,-73.6294
58.5301,-14.9072,-79.4243
73.1626,-17.5692,-84.7079
86.0322,-12.7776,-89.6506
86.0322,-12.7776,-89.6506
99.9595,-16.8593,-80.2765
94.318,-19.6988,-61.8691
83.3877,-23.2482,-57.7786
66.4634,-20.4087,-53.0063
60.8219,-11.5353,-41.0757
57.6486,-1.24227,-32.2129
57.6486,-1.24227,-32.2129
50.4205,6.3888,-34.0877
46.8946,7.45361,-38.5191
40.0191,4.7916,-50.2793
38.0798,5.67894,-71.2433
49.3627,15.972,-91.0141
49.3627,15.972,-91.0141
52.1834,30.8792,-90.3324
47.4235,39.2202,-79.2539
43.1924,38.8652,-73.7998
40.9005,32.299,-74.9929
46.542,25.5552,-87.6053
46.542,25.5552,-87.6053
55.8856,15.4396,-96.9795
69.4604,1.41973,-100.559
75.6307,-18.9889,-84.367
57.6486,-19.6988,-68.3458
45.3079,-6.21134,-64.2553
45.3079,-6.21134,-64.2553
47.2472,-9.22828,-70.9024
60.9982,-15.972,-84.8783
83.0351,-10.1156,-95.6159
93.9654,9.76068,-101.752
92.5551,34.606,-98.6838
92.5551,34.606,-98.6838
80.567,50.933,-87.4349
74.573,55.902,-81.64
76.1596,51.1104,-89.3097
65.053,32.4764,-96.9795
48.8338,14.7297,-91.5254
48.8338,14.7297,-91.5254
40.7242,3.7268,-74.4816
45.4842,-4.96907,-55.222
59.7641,-13.31,-43.4618
73.8678,-14.7297,-39.0304
78.4515,-6.21134,-31.1902
78.4515,-6.21134,-31.1902
78.2752,9.93814,-24.884
68.4026,22.3608,-23.8614
45.6605,25.7327,-38.0078
35.0828,16.8593,-60.8465
44.2501,18.634,-88.7984
44.2501,18.634,-88.7984
62.2323,28.9271,-98.6838
68.05,44.3667,-92.3776
64.8767,53.595,-81.4696
57.6486,52.7076,-71.4137
52.1834,50.0456,-68.5162
52.1834,50.0456,-68.5162
53.4175,47.7386,-74.4816
58.3538,45.609,-86.4123
74.7493,39.7526,-97.1499
84.0929,23.958,-103.797
80.2144,6.21134,-102.433
63.8189,-10.2931,-89.6506
63.8189,-10.2931,-89.6506
53.7701,-11.8903,-76.186
49.0101,-10.648,-72.9476
46.3657,-9.40574,-69.0276
51.302,-14.3748,-64.5962
56.4145,-19.5213,-59.6534
56.4145,-19.5213,-59.6534
61.3508,-11.7128,-40.9052
69.1078,3.1944,-27.611
80.0381,20.5861,-23.1796
74.2204,47.7386,-31.872
56.7671,52.1752,-50.4498
56.7671,52.1752,-50.4498
42.8398,42.4146,-69.3684
50.4205,37.268,-89.3097
65.5819,46.1414,-90.3324
75.1018,59.2739,-75.6747
63.6426,58.3866,-61.8691
63.6426,58.3866,-61.8691
45.3079,45.609,-55.7334
39.3139,34.961,-67.3232
47.7761,27.5074,-89.821
67.6974,12.0677,-102.945
78.804,-3.01694,-98.6838
73.6915,-19.5213,-85.901
73.6915,-19.5213,-85.901
65.053,-23.2482,-70.7319
60.9982,-19.5213,-52.1542
66.9922,-13.8424,-40.9052
71.3996,-10.8255,-37.6669
74.9255,-0.177467,-28.4632
74.9255,-0.177467,-28.4632
76.8648,19.1664,-22.8387
73.6915,37.268,-27.611
61.7034,50.4006,-38.5191
46.7183,40.285,-50.6202
37.1983,26.0876,-63.5735
37.1983,26.0876,-63.5735
42.1346,27.1524,-81.64
42.1346,38.1554,-75.5042
43.0161,39.7526,-62.7213
40.7242,12.6001,-45.8479
61.1745,1.5972,-31.1902
61.1745,1.5972,-31.1902
78.2752,-11.0029,-35.4512
94.318,-20.0537,-55.7334
95.3758,-18.9889,-79.5947
93.4366,-7.45361,-94.7638
101.194,8.16347,-96.4681
101.194,8.16347,-96.4681
111.948,12.9551,-90.8437
121.82,5.8564,-69.0276
121.996,4.61414,-59.6534
118.647,6.56627,-50.2793
111.242,14.3748,-35.9625
111.242,14.3748,-35.9625
101.017,25.7327,-29.4858
90.4395,28.2172,-25.3953
79.5092,22.1834,-23.3501
69.1078,11.7128,-25.9066
66.1108,-9.05081,-35.6216
66.1108,-9.05081,-35.6216
65.5819,-13.4875,-41.587
61.7034,-5.67894,-36.8147
62.2323,5.14654,-30.8494
69.2841,15.7945,-24.7136
76.5122,27.3299,-23.8614
76.5122,27.3299,-23.8614
70.8708,39.0427,-26.5884
53.2412,33.0088,-35.1103
54.299,20.2312,-36.4738
36.8457,3.37187,-52.6655
35.0828,15.0847,-60.1648
35.0828,15.0847,-60.1648
37.022,25.2003,-53.1768
37.7272,23.0707,-49.0863
41.782,15.4396,-42.4392
41.782,15.4396,-42.4392
47.7761,-12.2452,-59.8239
57.4723,-19.5213,-66.1301
57.4723,-19.5213,-66.1301
63.8189,-19.5213,-54.1994
62.056,-10.648,-41.9278
58.5301,-15.6171,-51.8133
57.4723,-17.3917,-62.7213
58.8827,-18.1016,-72.9476
58.8827,-18.1016,-72.9476
63.9952,-17.2143,-80.6174
62.056,-13.4875,-86.2418
55.5331,-10.4705,-85.3896
49.3627,-5.324,-80.7878
47.2472,-5.324,-80.106
47.2472,-5.324,-80.106
47.7761,-6.9212,-77.5495
45.6605,-7.63107,-73.1181
44.2501,-6.56627,-66.9823
43.3687,-5.324,-63.4031
46.0131,-11.1804,-56.0742
46.0131,-11.1804,-56.0742
52.3597,-10.8255,-46.5297
64.3478,-10.4705,-38.6895
69.4604,-6.74374,-31.0198
71.3996,0.177467,-29.4858
63.4663,3.54934,-28.2928
54.8279,6.9212,-35.2807
54.8279,6.9212,-35.2807
36.8457,6.21134,-53.0063
36.8457,12.2452,-62.5509
38.4324,19.1664,-56.2447
40.3716,28.2172,-47.2114
41.9583,27.3299,-41.2461
41.9583,27.3299,-41.2461
43.7213,22.3608,-38.1782
45.3079,5.50147,-42.4392
45.6605,-7.27614,-58.8013
49.8916,-11.8903,-68.3458
50.9494,-13.31,-68.3458
50.9494,-13.31,-68.3458
48.1286,-11.1804,-61.1874
46.3657,-9.05081,-54.7107
48.3049,-9.22828,-46.0184
55.8856,-1.95213,-34.9399
55.8856,-1.95213,-34.9399
59.2353,6.74374,-29.3154
58.3538,13.6649,-27.7815
48.8338,10.4705,-36.3034
36.8457,13.31,-51.302
35.0828,21.4735,-59.1421
35.0828,21.4735,-59.1421
39.1376,28.0398,-50.1089
41.6057,24.4904,-43.2914
40.9005,19.1664,-42.9505
39.3139,5.14654,-52.3246
42.6635,-4.96907,-65.7892
50.9494,-12.9551,-74.1407
50.9494,-12.9551,-74.1407
55.5331,-17.2143,-71.0728
53.4175,-16.5044,-59.8239
51.8308,-10.648,-47.7228
52.0071,-2.30707,-40.7348
49.0101,2.1296,-38.5191
49.0101,2.1296,-38.5191
45.6605,2.662,-41.4165
41.2531,2.48454,-59.6534
40.7242,3.01694,-68.0049
40.7242,4.08174,-73.1181
43.7213,2.48454,-77.0382
43.7213,2.48454,-77.0382
40.9005,4.2592,-75.3338
37.9035,7.63107,-72.4363
36.3169,13.1325,-70.9024
36.3169,15.6171,-68.5162
35.4354,16.8593,-66.3005
35.4354,16.8593,-66.3005
34.9065,15.6171,-65.1075
36.6694,13.1325,-58.2899
40.9005,7.80854,-48.0636
47.7761,8.69587,-36.9851
53.4175,9.05081,-32.5537
56.9434,6.9212,-28.8041
56.9434,6.9212,-28.8041
61.8797,-3.01694,-33.2355
61.1745,-14.3748,-45.5071
66.2871,-19.5213,-50.1089
69.813,-17.7467,-46.0184
65.5819,-12.4227,-41.2461
65.5819,-12.4227,-41.2461
57.1197,-10.2931,-46.7001
57.1197,-10.2931,-46.7001
50.0679,-9.22828,-55.5629
51.1257,-14.1973,-64.7666
55.7093,-16.3269,-72.2659
55.7093,-16.3269,-72.2659
58.8827,-15.972,-78.7425
52.7123,-12.9551,-78.913
47.4235,-8.69587,-75.5042
43.8976,-4.43667,-72.4363
42.8398,-5.8564,-70.7319
42.8398,-5.8564,-70.7319
45.6605,-7.63107,-66.6414
44.6027,-6.56627,-61.8691
46.0131,-5.50147,-51.6428
50.9494,-8.69587,-45.5071
64.1715,-13.1325,-40.5643
80.567,-13.31,-40.053
80.567,-13.31,-40.053
90.087,-0.5324,-29.145
75.9833,12.6001,-23.3501
49.539,16.8593,-38.0078
34.7302,13.31,-64.937
37.022,28.0398,-73.6294
37.022,28.0398,-73.6294
48.3049,45.7864,-53.5177
47.2472,35.4934,-36.1329
51.1257,14.5523,-31.7015
43.3687,-1.77467,-49.4271
43.3687,-1.77467,-49.4271
41.782,2.30707,-76.5268
52.7123,7.63107,-91.8663
66.9922,6.74374,-99.8769
85.327,-4.2592,-98.1725
90.087,-22.5383,-76.186
90.087,-22.5383,-76.186
86.9136,-23.6031,-61.8691
87.0899,-18.8115,-46.0184
90.2632,-13.1325,-37.4964
90.9684,-5.324,-31.7015
90.2632,11.0029,-24.5431
90.2632,11.0029,-24.5431
68.7552,27.3299,-25.2249
50.5968,26.7975,-39.0304
38.0798,23.4256,-56.9264
39.8428,35.8483,-68.8571
45.8368,41.8822,-66.471
41.2531,35.4934,-50.7906
41.2531,35.4934,-50.7906
47.9523,13.1325,-33.7468
50.4205,-7.80854,-49.0863
47.5998,-4.2592,-84.5375
75.807,-3.90427,-98.1725
75.807,-3.90427,-98.1725
86.561,-10.8255,-93.9116
93.9654,-16.8593,-84.0261
93.6129,-20.0537,-53.0063
79.3329,-17.0368,-41.2461
66.1108,-20.0537,-50.9611
66.1108,-20.0537,-50.9611
60.8219,-16.8593,-52.3246
60.9982,-8.87334,-37.8373
52.0071,3.01694,-35.6216
39.1376,12.0677,-49.768
36.4931,14.7297,-63.5735
36.4931,14.7297,-63.5735
34.9065,11.7128,-58.9717
44.2501,18.2791,-42.78
57.4723,28.0398,-31.3607
74.9255,22.5383,-23.0092
77.57,-2.48454,-29.6563
64.5241,-19.5213,-51.4724
64.5241,-19.5213,-51.4724
66.9922,-23.7806,-57.9491
77.0411,-17.5692,-42.4392
60.4693,-11.8903,-39.0304
51.4783,-12.4227,-58.9717
48.3049,-4.96907,-78.0608
48.3049,-4.96907,-78.0608
57.4723,3.54934,-94.4229
62.5849,15.4396,-98.6838
66.1108,22.1834,-100.388
66.9922,31.944,-98.5134
62.9375,42.0596,-90.8437
62.9375,42.0596,-90.8437
58.8827,51.1104,-79.7652
52.7123,50.933,-63.9144
53.9464,52.8851,-66.471
55.3568,53.9499,-65.4483
54.8279,52.3527,-70.0502
54.8279,52.3527,-70.0502
46.0131,40.9948,-76.5268
40.0191,21.1186,-75.1633
36.4931,7.63107,-69.7093
35.6117,1.41973,-59.3126
45.4842,5.67894,-42.6096
45.4842,5.67894,-42.6096
51.6546,18.2791,-36.9851
62.5849,20.7636,-27.0997
82.5062,20.9411,-22.4979
98.7254,12.0677,-27.611
103.485,-3.37187,-40.3939
103.485,-3.37187,-40.3939
99.078,-14.9072,-48.7454
100.136,-17.3917,-51.8133
100.841,-12.7776,-47.041
97.8439,-12.6001,-42.78
85.327,-16.3269,-45.6775
85.327,-16.3269,-45.6775
81.8011,-19.1664,-54.8812
81.0959,-21.651,-64.0848
74.9255,-20.4087,-77.2086
68.5789,-10.8255,-92.2072
68.5789,-10.8255,-92.2072
68.5789,-10.8255,-92.2072
49.1864,16.5044,-92.8889
41.782,21.4735,-79.9356
37.9035,27.5074,-59.8239
38.2561,27.8623,-54.3699
39.4902,27.6848,-69.198
43.7213,14.1973,-81.4696
43.7213,14.1973,-81.4696
43.545,-0.5324,-75.8451
41.0768,-6.21134,-63.2326
44.2501,-5.8564,-52.3246
56.4145,-9.93814,-41.2461
71.047,-19.3439,-47.2114
71.047,-19.3439,-47.2114
73.3389,-22.3608,-53.1768
78.0989,-20.4087,-50.2793
80.9196,-12.6001,-36.6443
84.7981,-6.21134,-28.8041
84.7981,3.7268,-25.7362
84.7981,3.7268,-25.7362
73.5152,18.2791,-23.3501
62.056,23.0707,-30.338
62.056,23.0707,-30.338
35.6117,14.9072,-59.6534
39.3139,23.6031,-79.5947
39.3139,23.6031,-79.5947
42.3109,32.6539,-77.7199
40.0191,34.2511,-68.6867
39.8428,32.6539,-53.8585
44.0738,25.5552,-42.2687
42.8398,14.3748,-42.4392
40.3716,4.7916,-49.2567
40.3716,4.7916,-49.2567
41.4294,-1.95213,-63.9144
42.8398,-1.5972,-74.4816
54.6516,-5.324,-89.3097
71.047,-6.21134,-95.9568
88.8529,-8.87334,-94.082
88.8529,-8.87334,-94.082
106.835,-9.58321,-82.8331
108.598,-9.58321,-62.7213
107.188,-12.0677,-54.5403
102.78,-14.0199,-51.9837
94.4943,-18.4565,-51.1315
94.4943,-18.4565,-51.1315
83.9166,-17.3917,-44.6549
77.2174,-12.4227,-35.7921
75.2781,-1.24227,-29.8267
66.816,3.01694,-28.8041
39.6665,-0.887334,-55.0516
39.4902,1.77467,-68.8571
42.3109,-1.77467,-71.5841
39.8428,-4.61414,-65.4483
40.0191,-4.7916,-60.5056
40.0191,-4.7916,-60.5056
41.782,-4.7916,-54.029
49.7153,2.1296,-46.0184
54.8279,8.69587,-33.9172
59.7641,10.4705,-27.4406
62.7612,7.45361,-27.2701
62.7612,7.45361,-27.2701
64.3478,-5.14654,-32.2129
61.5271,-16.8593,-50.6202
71.5759,-22.7158,-64.0848
88.8529,-21.296,-68.5162
88.5003,-20.2312,-50.4498
88.5003,-20.2312,-50.4498
78.9803,-15.972,-37.8373
64.7004,-14.3748,-40.3939
62.7612,-19.5213,-52.8359
62.056,-18.4565,-69.8797
64.3478,-14.0199,-81.64
64.3478,-14.0199,-81.64
74.573,-7.27614,-95.6159
77.7463,6.9212,-102.433
65.4056,30.3468,-99.3656
55.7093,42.947,-83.5148
50.2442,48.0935,-67.664
50.2442,48.0935,-67.664
52.0071,48.4484,-55.3925
54.1227,53.0626,-58.1195
52.1834,50.4006,-71.2433
47.2472,32.299,-85.5601
45.6605,8.34094,-83.3444
47.9523,-11.3579,-67.4936
47.9523,-11.3579,-67.4936
58.0012,-17.9241,-53.3472
70.1656,-20.5861,-49.4271
80.2144,-21.1186,-48.9158
